CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,REGS_CON_MISMO_CODIGO,TELEFONO_ORIG,TELEFONO_DIG,TELEFONO_8DIG,TELEFONOS_VALIDOS
01-08-0740-46,01-601,Guatemala,Mixco,Colegio Cristiano Estrella De David,Avenida La Brigada 5-33 Zona 7 Colonia Belen Mixco,53225823,Claudio Daniel Yac Orozco,Julio César Morales Sacu,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,53225823,53225823,53225823,53225823
01-08-0741-46,01-639,Guatemala,Mixco,"""Centro De Educación Extraescolar -Ceex- Departamental""","4Ta. Avenida ""B"" 0-69 Zona 2, Colonia Cotio",49337642,Ludvin Ricardo Urrutia Lorenti,Lester Antonio García Martínez,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,1,49337642,49337642,49337642,49337642
01-08-0746-46,01-608,Guatemala,Mixco,"Colegio Mixto ""El Manantial""","25 Calle 3-25 San José La Comunidad, Zona 10 Mixco",51337077,Edgar Alberto Simon Chali,Cindy Pamela Reyes González,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,51337077,51337077,51337077,51337077
01-08-0755-46,01-639,Guatemala,Mixco,Isea Roosevelt,"14 Avenida 0-22 Zona 2, Colona Urbanización Gonzalez",22323194,Ludvin Ricardo Urrutia Lorenti,Kelita Betsabé Noriega Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,1,22323194,22323194,22323194,22323194
01-08-0756-46,01-639,Guatemala,Mixco,Isea Roosevelt,"14 Avenida 0-22 Zona 2, Colonia Urbanización Gonzalez",22323194,Ludvin Ricardo Urrutia Lorenti,Kelita Betsabé Noriega Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,1,22323194,22323194,22323194,22323194
01-08-0760-46,01-621,Guatemala,Mixco,Liceo Santander,8A. Avenida 0-62 Zona 1,59193216,Marta Luz Beteta Ortiz De Jordan,Hortensia Amparo González Ramírez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,59193216,59193216,59193216,59193216
01-08-0761-46,01-639,Guatemala,Mixco,Centro De Educación Extraescolar -Ceex- Kumool,"14 Avenida 0-81 Zona 2, Colonia Urbanización Gonzalez",23135284,Ludvin Ricardo Urrutia Lorenti,Víctor Daniel García Vásquez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,1,23135284,23135284,23135284,23135284
01-08-0763-46,01-602,Guatemala,Mixco,Centro Integral Educativo San Francisco,"0 Avenida ""B"" 5-55 Zona 4, Colonia Montserrat I Mixco",47202706,Idalia Del Rosario Lopez Sandoval De Paiz,Carmen Elvira Tzun Ajanel,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,47202706,47202706,47202706,47202706
01-08-0766-46,01-603,Guatemala,Mixco,Colegio Ixmucané,6A. Calle 7-12 Colonia Nueva Monserrat Zona 3,24375856,Rosa Albelia Ardon De Motta,Silvia Lucrecia García Moya,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,24375856,24375856,24375856,24375856
01-08-0768-46,01-409,Guatemala,Mixco,Centro Educativo Apóyate En Mí,"Carretera Roosevelt Km. 20.3, 13 Avenida 25-35 Zona 1",51100071,Idalia Del Rosario Lopez Sandoval De Paiz,Silvia Rossana González Cardona,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,51100071,51100071,51100071,51100071
01-08-0770-46,01-603,Guatemala,Mixco,"Colegio Mixto Bilingúe ""Brooklyn""",7A. Calle 3-96 Balcones Ii Zona 8 Ciudad San Cristobal Mixco,25048292,Rosa Albelia Ardon De Motta,Gryselda Ramirez Barrientos,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,25048292,25048292,25048292,25048292
01-08-0772-46,01-409,Guatemala,Mixco,Colegio En Computación San José No. 1,"3A. Calle 14-95 Zona 3, Colonia Nueva Monserrat",44730871,Idalia Del Rosario Lopez Sandoval De Paiz,Jaquelyn Arely Padilla Vielman,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,44730871,44730871,44730871,44730871
01-08-0773-46,01-601,Guatemala,Mixco,Centro De Formación Tijob´Al Ruk´Ux Na´Oj,Km. 15 Calzada Roosevelt 13-70 Zona 7,25011756,Claudio Daniel Yac Orozco,Delmy Consuelo García Donis,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,25011756,25011756,25011756,25011756
01-08-0776-46,01-603,Guatemala,Mixco,Colegio En Computación San José No. 2,8A. Avenida 9-42 Zona 1 Mixco,41329350,Rosa Albelia Ardon De Motta,María Elizabeth Balán Gómez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,41329350,41329350,41329350,41329350
01-08-0778-46,01-409,Guatemala,Mixco,Colegio Técnico De Comercio,5A. Calle 1-97 Colonia Lomas De San Jacinto Zona 10,41118611,Idalia Del Rosario Lopez Sandoval De Paiz,Hector Francisco Urías Acú,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,41118611,41118611,41118611,41118611
01-08-0780-46,01-639,Guatemala,Mixco,Colegio Nakbé,"Km 15 Carretera Roosevelt, Super Centro Molino, Local 118 Zona 2 Mixco",33410013,Ludvin Ricardo Urrutia Lorenti,Dilia Clarissa Noriega Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,33410013,33410013,33410013,33410013
01-08-0782-46,01-607,Guatemala,Mixco,Liceo Canadiense Sociedad Anonima,9A. Avenida 0-55/0-92 Colonia Alvarado Zona 2,23750057,Olga Marina Ajquejay Saloj De Tubac,Sara Maribel Chinchilla Gaitán,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,23750057,23750057,23750057,23750057
01-08-0783-46,01-409,Guatemala,Mixco,"Liceo Canadiense Sociedad Anónima, Bosques De San Nicolás","30 Avenida 5-19 Zona 4, Colonia Bosques De San Nicolás",23750075,Idalia Del Rosario Lopez Sandoval De Paiz,Alicia Noemy Gálvez Jiménez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,23750075,23750075,23750075,23750075
01-08-0789-46,01-603,Guatemala,Mixco,Centro Educativo Santander De Mixco,8A. Avenida 0-62 Zona 1 Mixco,59193216,Rosa Albelia Ardon De Motta,José David García Garma,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,59193216,59193216,59193216,59193216
01-08-0791-46,01-603,Guatemala,Mixco,Centro Educativo Juan Pablo Ii,Finca El Seminario Colonia Pablo Vi Casa 77 Zona 7,41424090,Rosa Albelia Ardon De Motta,Lidia Patricia Rodas Flores,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,41424090,41424090,41424090,41424090
01-08-0796-46,01-639,Guatemala,Mixco,Colegio Nakbé,"Km 15 Carretera Roosevelt, Super Centro Molino, Local 118 Zona 2 Mixco",33410013,Ludvin Ricardo Urrutia Lorenti,Dilia Clarissa Noriega Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE,1,33410013,33410013,33410013,33410013
01-08-0797-46,01-639,Guatemala,Mixco,Colegio Nakbé,"Km 15 Carretera Roosevelt, Super Centro Molino, Local 118 Zona 2 Mixco",33410013,Ludvin Ricardo Urrutia Lorenti,Dilia Clarissa Noriega Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,33410013,33410013,33410013,33410013
01-08-0799-46,01-603,Guatemala,Mixco,Colegio Cristiano Elim,3A. Avenida 11-42 Zona 3,24370113,Rosa Albelia Ardon De Motta,Maria Del Carmen González Alvarez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,24370113,24370113,24370113,24370113
01-08-0803-46,01-401,Guatemala,Mixco,Colegio Cristiano Jesús De Nazareth,"3A. Calle 5-37 Zona 3, Colonia Nueva Monserrat",24310466,Ixmucane Aldana Villavicencio,Enma Deonicia Culajay Cotol,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,24310466,24310466,24310466,24310466
01-08-0805-46,01-603,Guatemala,Mixco,Colegio Proyecto Educativo Futurista,4A. Avenida 1-86 Colonia Belén Zona 7,43557577,Rosa Albelia Ardon De Motta,Felix Rodolfo Herrera Corzo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,43557577,43557577,43557577,43557577
01-08-0806-46,01-409,Guatemala,Mixco,Colegio De Informática Imb-Pc,"4A. Calle 18-50, Sector B-6, Ciudad San Cristóbal, Zona 8 Mixco",23279500,Idalia Del Rosario Lopez Sandoval De Paiz,Jessica Lorena Paz Ardón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,23279500,23279500,23279500,23279500
01-08-0808-46,01-639,Guatemala,Mixco,Colegio Técnico En Informática,"9A Calle ""A"" 0-52, Zona 4, Colonia Monserrat I",24370378,Ludvin Ricardo Urrutia Lorenti,Celestino Miguel Temaj Pablo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,24370378,24370378,24370378,24370378
01-08-0810-46,01-639,Guatemala,Mixco,Colegio Finale,"23 Calle 14-58 Zona 4, Condado El Naranjo, Edificio Crece 1, Nivel 11",41865285,Ludvin Ricardo Urrutia Lorenti,Barbara Marroquin Cobar,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE,1,41865285,41865285,41865285,41865285
01-08-0811-46,01-639,Guatemala,Mixco,Colegio Finale,"23 Calle 14-58 Zona 4, Condado El Naranjo, Edificio Crece 1, Nivel 11",41865285,Ludvin Ricardo Urrutia Lorenti,Barbara Marroquin Cobar,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,41865285,41865285,41865285,41865285
01-08-0816-46,01-608,Guatemala,Mixco,Centro Educativo Hosanna,"6A. Avenida 22-44, Sector 2, San José La Comunidad Zona 10 Mixco",54101818,Edgar Alberto Simon Chali,Joel Mizraim Cano Torres,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,54101818,54101818,54101818,54101818
01-08-0818-46,01-603,Guatemala,Mixco,Instituto Tecnológico Doctor Theo Bloem,Boulevard Principal 72-70 Zona 6 Mixco,24849751,Rosa Albelia Ardon De Motta,Lucy Estela Castellanos Monzón,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,24849751,24849751,24849751,24849751
01-08-0819-46,01-601,Guatemala,Mixco,Liceo Irlandés,7A. Avenida 4-62 Colonia La Brigada Zona 7,37730121,Claudio Daniel Yac Orozco,Lilian Yolanda Rodriguez Pinto De Castro,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,37730121,37730121,37730121,37730121
01-08-0822-46,01-602,Guatemala,Mixco,"Centro Educativo ""San José""","5A. Avenida 16-86, Colonia Colinas De Minerva Zona 11",42708303,Idalia Del Rosario Lopez Sandoval De Paiz,Miriam Méndez Vásquez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,42708303,42708303,42708303,42708303
01-08-0823-46,01-603,Guatemala,Mixco,Centro Educativo Real España,"8A. Avenida 0 Calle ""D"" 0-41 Zona 1",24386539,Rosa Albelia Ardon De Motta,Antonieta Velásquez Aguilar,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,24386539,24386539,24386539,24386539
01-08-0825-46,01-603,Guatemala,Mixco,"Centro De Desarrollo Educativo San ""José""","7A. Calle 4-09 Colonia Jardines De San Juan Ii, Zona 7",24329922,Rosa Albelia Ardon De Motta,Karol Alejandra Chávez Jiménez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,24329922,24329922,24329922,24329922
01-08-0827-46,01-602,Guatemala,Mixco,Instituto Tecnológico Isaac Newton,"Lote 24 Manzana 30, Proyecto Ii Colonia Ciudad Satélite, Zona 9 Mixco",52028373,Idalia Del Rosario Lopez Sandoval De Paiz,Yakelin Esther Vasquez Hernández,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,52028373,52028373,52028373,52028373
01-08-0828-46,01-602,Guatemala,Mixco,Instituto Tecnológico Isaac Newton,"Lote 24 Manzana 30, Proyecto Ii Colonia Ciudad Satélite, Zona 9 Mixco",52028373,Idalia Del Rosario Lopez Sandoval De Paiz,Yakelin Esther Vasquez Hernández,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE,1,52028373,52028373,52028373,52028373
01-08-0832-46,01-623,Guatemala,Mixco,Liceo Cristiano Verdad Lcv Mixco,15 Avenida 1-72 Colonia Valle Del Sol Zona 4,22939829,Federico Estuardo Irungaray Samayoa,Evelin Karolay Figueróa Cifuentes,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,22939829,22939829,22939829,22939829
01-08-0835-46,01-409,Guatemala,Mixco,Instituto Mixto El Edén,"Boulevard El Caminero 11-85, San José Las Rosas Zona 6",34148450,Idalia Del Rosario Lopez Sandoval De Paiz,Edilio Marco Meoño Cárdenas,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,34148450,34148450,34148450,34148450
01-08-0836-46,01-602,Guatemala,Mixco,Colegio Brown'S,6A. Avenida 7-05 Colonia Nueva Monserrat Zona 3,24456481,Idalia Del Rosario Lopez Sandoval De Paiz,Juan Gómez Bernal,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,24456481,24456481,24456481,24456481
01-08-0844-46,01-616,Guatemala,Mixco,Colegio Intereco,14 Calle O Bulevar Alamedas 36-51 Zona 6 De Mixco Alamedas De Yumar,22934200,Rene Sazo Navichoque,Marlyn Beatriz Noriega Ovalle,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,22934200,22934200,22934200,22934200
01-08-0846-46,01-602,Guatemala,Mixco,Colegio Mixto Infante Del Milagro,"Sección Q Lote 146, Colonia El Milagro Zona 6 Mixco",32838857,Idalia Del Rosario Lopez Sandoval De Paiz,Sergio Amilcar Morales Esquivel,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,32838857,32838857,32838857,32838857
01-08-0849-46,01-639,Guatemala,Mixco,Colegio Virtual E-Learning For Life,"6A. Avenida ""A"" 0-42 Zona 2, Colonia El Tesoro",23084800,Ludvin Ricardo Urrutia Lorenti,Gerald Peter Schaeffer Garcia,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,23084800,23084800,23084800,23084800
01-08-0850-46,01-639,Guatemala,Mixco,Colegio Lehnsen,"12 Avenida 18-79 Zona 7, Colonia San Ignacio",24613900,Ludvin Ricardo Urrutia Lorenti,Xiomara Isabel Martínez Díaz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE,1,24613900,24613900,24613900,24613900
01-08-0853-46,01-608,Guatemala,Mixco,Colegio Mixto Supérate,25 Ca. 04-20 Interior Z. 10 San José La Comunidad,55365962,Edgar Alberto Simon Chali,Marleny De Jesús De León Alvarado,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,55365962,55365962,55365962,55365962
01-08-0859-46,01-639,Guatemala,Mixco,Colegio Lehnsen Roosevelt,"12 Av. 18-79, Zona 7, Colonia San Ignacio",24613900,Ludvin Ricardo Urrutia Lorenti,Xiomara Isabel Martínez Díaz,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE,1,24613900,24613900,24613900,24613900
01-08-0863-46,01-639,Guatemala,Mixco,Colegio Escolaris,"Km. 19.5 Carretera Roosevelt 7-55, Zona 1",23271111,Ludvin Ricardo Urrutia Lorenti,Whendolyn Betsabe Estrada Canizales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE,1,23271111,23271111,23271111,23271111
01-08-0865-46,01-602,Guatemala,Mixco,"Centro Educativo ""Fe Y Armonía""","22 Ca. 12-30 Zona 10, Colonia Las Maravillas (San José La Comunidad) Mixco",52923380,Idalia Del Rosario Lopez Sandoval De Paiz,Pedro Isidro Rodriguez Arana,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,52923380,52923380,52923380,52923380
01-08-0866-46,01-602,Guatemala,Mixco,Instituto Tecnológico En Educación Integral Mixco A La Vanguardia,3Era. Calle 8-12 Zona 1 Mixco,31397792,Idalia Del Rosario Lopez Sandoval De Paiz,Nora Elizabeth Crispín Flores,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,31397792,31397792,31397792,31397792
01-08-0869-46,01-603,Guatemala,Mixco,Academia Comercial E Instituto Lourdes,"5A. Avenida 6-51 ""A"" Zona 1",55319926,Rosa Albelia Ardon De Motta,Esteban Tocon Xicay,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,55319926,55319926,55319926,55319926
01-08-0871-46,01-639,Guatemala,Mixco,Colegio Escolaris,"Km. 19.5 Carretera Roosevelt 7-55, Zona 1 Lo De Coy Mixco",23271111,Ludvin Ricardo Urrutia Lorenti,Whendolyn Betsabe Estrada Canizales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE,1,23271111,23271111,23271111,23271111
01-08-0873-46,01-602,Guatemala,Mixco,Colegio Hispano Guatemalteco Finde,"9A. Calle 7-34 Zona 3, Colonia Nueva Monserrat Mixco",22343430,Idalia Del Rosario Lopez Sandoval De Paiz,Victor Manuel Herrera Galindo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,22343430,22343430,22343430,22343430
01-08-0877-46,01-615,Guatemala,Mixco,Centro Educativo Miguel Gálvez Acevedo Ii,"Sección ""J"" Lote 64 Colonia El Milagro Zona 6",24364888,Liliana Marina Flores Jimenez,Jossué Rosales Monterroso,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,24364888,24364888,24364888,24364888
01-08-0878-46,01-604,Guatemala,Mixco,Colegio De Informática Justo Rufino Bautista,"16 Calle 9-18 Zona 7, Colonia San Ignacio Mixco",66717402,Emora Emperatriz Cruz De Fuentes,Wilhem Alejandro Bautista Hernández,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,66717402,66717402,66717402,66717402
01-08-0881-46,01-603,Guatemala,Mixco,Liceo Integral Bilingüe Lan-Der,5A. Avenida 2-24 Zona 1 Mixco,30771512,Rosa Albelia Ardon De Motta,Omar Ubaldo Martinez Haegendores,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,30771512,30771512,30771512,30771512
01-08-0883-46,01-603,Guatemala,Mixco,Colegio De Estudios Avanzados Guatemalteco,"3A. Calle 6-08 Boulevard Sur, Panorama San Cristóbal, Zona 8 Mixco",22923412,Rosa Albelia Ardon De Motta,Ana Ruth Escobar Sánchez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,22923412,22923412,22923412,22923412
01-08-0885-46,01-603,Guatemala,Mixco,Liceo Mixto Juventud Guatemalteca,"Manzana T, Lote 20, Sector Ii, Colonia San José Las Rosas, Zona 6",24351982,Rosa Albelia Ardon De Motta,Edgar Jose Garcia Sarmiento,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,24351982,24351982,24351982,24351982
01-08-0886-46,01-609,Guatemala,Mixco,Colegio Kaboom,Boulevard Sur 5-97 Colonia Panorama Zona 8,55173413,Silvia Hortensia Gonzalez Martinez,Mildred Johanna Arana Quan,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,55173413,55173413,55173413,55173413
01-08-0891-46,01-409,Guatemala,Mixco,Centro Rossel Educativo,"10A. Avenida 9-55 Zona 3, Nueva Monserrat",24325593,Idalia Del Rosario Lopez Sandoval De Paiz,Cora Gioconda Picot Ramirez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE,1,24325593,24325593,24325593,24325593
01-08-0893-46,01-603,Guatemala,Mixco,"Liceo Mixto En Computación ""Montelimar No. 2""",4A. Calle 3-02 Zona 1 Mixco,54555094,Rosa Albelia Ardon De Motta,Scecia Esther Sigüensa Corado,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,54555094,54555094,54555094,54555094
01-08-0895-46,01-639,Guatemala,Mixco,Centro Educativo Hands At Work Homeschool,"Kilometro 18, Calzada Roosevelt 13-35 Zona 1",41281510,Ludvin Ricardo Urrutia Lorenti,Marlen Magalí Cerón Marroquín,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE,1,41281510,41281510,41281510,41281510
01-08-0896-46,01-401,Guatemala,Mixco,Centro Educativo Fe Y Alegría No. 7,"6A. Calle 48-98 Colonia El Rosario, Zona 3",24326615,Ixmucane Aldana Villavicencio,Wendy Paola Saravia Mansilla,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,24326615,24326615,24326615,24326615
01-08-0897-46,01-609,Guatemala,Mixco,Centro Educativo Fe Y Alegría No 44,"13 Avenida ""A"" 1-95, Sector B-1 San Cristóbal Zona 8 Mixco",24432674,Silvia Hortensia Gonzalez Martinez,Ana María Samayoa Argueta,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,24432674,24432674,24432674,24432674
01-08-0898-46,01-602,Guatemala,Mixco,Centro Educativo Fe Y Alegría No. 6,"8A. Avenida ""B"" 16-21 Colonia Nueva Vida Aldea Lo De Coy, Zona 1 Mixco",24387109,Idalia Del Rosario Lopez Sandoval De Paiz,Marielena Morales Pirir,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,1,24387109,24387109,24387109,24387109
